2700:
 num     #instances         #bytes  class name (module)
3056:            31           1240  java.lang.invoke.VarHandle$AccessMode (java.base@25.0.4)
3057:            77           1232  appeng.bootstrap.BlockDefinitionBuilder$$Lambda/0x000000001e69ec00
3058:            22           1232  binnie.extratrees.genetics.ButterflySpecies
3059:            77           1232  com.google.gson.internal.bind.CollectionTypeAdapterFactory
3060:            77           1232  com.google.gson.internal.bind.TypeAdapters$12
3061:            77           1232  com.google.gson.internal.bind.TypeAdapters$9
3062:            11           1232  com.hbm.render.item.ItemRendererMeteorSword
3063:            22           1232  com.llamalad7.mixinextras.lib.antlr.runtime.atn.BlockEndState
3064:            11           1232  com.shinoow.abyssalcraft.common.blocks.itemblock.ItemBlockColorName
3065:            11           1232  com.shinoow.abyssalcraft.common.blocks.itemblock.ItemMetadataBlock
3066:            11           1232  com.zzhalex.justdirethings.common.fluid.JDTFluid
3067:            11           1232  divinerpg.objects.items.arcana.ItemSpawnEgg
3068:             7           1232  forestry.cultivation.blocks.BlockPlanter
3069:            77           1232  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaAnnotationDescriptor$$Lambda$0
3070:            77           1232  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaAnnotationDescriptor$$Lambda$1
3071:            77           1232  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaAnnotationDescriptor$$Lambda$2
3072:             7           1232  net.minecraft.world.biome.BiomeForest
3073:             7           1232  vazkii.patchouli.client.book.page.PageMultiblock
3074:            17           1224  WayofTime.bloodmagic.potion.PotionBloodMagic
3075:             9           1224  biomesoplenty.common.world.generator.tree.GeneratorTaigaTree
3076:            17           1224  com.agricraft.agricore.plant.AgriCondition
3077:             9           1224  com.github.alexthe666.rats.server.items.ItemHat
3078:            51           1224  com.hbm.blocks.generic.BlockGenericStairs$1
3079:            51           1224  com.hbm.items.weapon.sedna.mags.MagazineFullReload
3080:            51           1224  javassist.bytecode.InterfaceMethodrefInfo
3081:            51           1224  kotlin.reflect.jvm.internal.impl.types.AbstractTypeConstructor$Supertypes
3082:            17           1224  net.minecraft.client.model.ModelSlime
3083:            51           1224  tk.zeitheron.solarflux.client.SolarFluxResourcePack$IResourceStreamSupplier$1
3084:            51           1224  vazkii.patchouli.common.multiblock.StateMatcher
3085:             8           1216  appeng.decorative.slab.BlockSlabCommon$Half
3086:            19           1216  com.google.common.collect.HashBasedTable
3087:            38           1216  com.hbm.items.tool.ItemGuideBook$GuideImage
3088:            76           1216  java.util.IdentityHashMap$KeySet (java.base@25.0.4)
3089:             2           1216  javax.swing.JScrollPane$ScrollBar (java.desktop@25.0.4)
3090:            76           1216  kotlin.reflect.jvm.internal.impl.descriptors.runtime.structure.ReflectJavaPackage
3091:            76           1216  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.JvmPackageScope$$Lambda$0
3092:            76           1216  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaPackageFragment$$Lambda$0
3093:            76           1216  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaPackageFragment$$Lambda$1
3094:            76           1216  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaPackageFragment$$Lambda$2
3095:             8           1216  net.tslat.aoa3.block.functional.misc.EnhancerBlock
3096:            76           1216  org.cyclops.cyclopscore.config.ConfigHandler$ConfigInitListener
3097:            76           1216  org.cyclops.integrateddynamics.core.evaluate.operator.IterativeFunction
3098:             8           1216  sayys.depthsupdate.block.BlockDeepslateOre
3099:             8           1216  twilightforest.block.RegisterBlockEvent$9
3100:             7           1208  [Lmekanism.tools.common.ToolsItem;
3101:            25           1200  com.buuz135.industrial.utils.apihandlers.straw.PotionStrawHandler
3102:            25           1200  com.hbm.config.CustomMachineConfigJSON$MachineConfiguration$ComponentDefinition
3103:             6           1200  com.hbm.items.tool.ItemToolAbilityPower
3104:            50           1200  com.luna.ausm.impl.OptionalMixinTarget
3105:             5           1200  com.rwtema.extrautils2.blocks.BlockCompressed
3106:            30           1200  de.ellpeck.actuallyadditions.mod.gen.village.BasicTradeList
3107:            10           1200  divinerpg.objects.items.vethea.ItemVetheanBow
3108:             6           1200  epicsquid.mysticallib.block.BlockBase
3109:            10           1200  epicsquid.mysticallib.item.ItemFoodBase
3110:            50           1200  it.unimi.dsi.fastutil.ints.IntArraySet
3111:            30           1200  mcjty.lib.thirteen.ConfigSpec$Builder$BV
3112:            25           1200  moe.plushie.armourers_workshop.common.painting.PaintType
3113:            50           1200  net.minecraftforge.client.model.animation.ModelBlockAnimation$MBJointWeight
3114:            30           1200  ovh.corail.tombstone.compatibility.SupportMods
3115:            50           1200  sun.security.x509.PolicyInformation (java.base@25.0.4)
3116:             6           1200  team.chisel.Features$8$1
3117:            50           1200  team.chisel.ctm.client.util.BlockstatePredicateParser$PredicateMap
3118:            42           1192  [Lsun.security.ssl.ProtocolVersion; (java.base@25.0.4)
3119:            37           1184  com.brandon3055.projectintelligence.client.StyleHandler$StyleType
3120:            37           1184  com.llamalad7.mixinextras.lib.antlr.runtime.atn.SingletonPredictionContext
3121:            37           1184  hellfirepvp.astralsorcery.common.crafting.grindstone.GrindstoneRecipe
3122:            74           1184  jdk.proxy3.$Proxy101 (jdk.proxy3)
3123:            37           1184  kotlin.reflect.jvm.internal.impl.resolve.scopes.receivers.ImplicitClassReceiver
3124:            37           1184  slimeknights.tconstruct.library.client.MaterialRenderInfo$MultiColor
3125:            74           1184  slimeknights.tconstruct.library.client.model.ModifierModel
3126:            74           1184  xyz.phanta.tconevo.material.RegCondition$OreDictExists
3127:            49           1176  binnie.extratrees.alcohol.drink.FluidHandlerItemGlassware
3128:             7           1176  binnie.extratrees.blocks.BlockETDecorativeLeaves$1
3129:             7           1176  biomesoplenty.common.block.BlockBOPLeaves
3130:            49           1176  com.github.aeddddd.ae2enhanced.guide.PageAnchor
3131:             7           1176  com.github.alexthe666.iceandfire.block.BlockSeaSerpentScales
3132:             7           1176  divinerpg.objects.blocks.BlockModSpawner
3133:             7           1176  forestry.apiculture.blocks.BlockAlveary$1
3134:             7           1176  net.geforcemods.securitycraft.blocks.reinforced.ReinforcedFenceBlock
3135:             7           1176  vazkii.botania.common.block.decor.quartz.BlockSpecialQuartzStairs
3136:            37           1168  [Lmicdoodle8.mods.galacticraft.api.world.BiomeGenBaseGC;
3137:            29           1160  com.hbm.blocks.OreEnumUtil$OreEnum
3138:            29           1160  forestry.arboriculture.genetics.WoodProvider
3139:            29           1160  forestry.arboriculture.models.ModelProviderGermling
3140:            29           1160  mekanism.api.processing.MachineRecipeProviderRegistry$Entry
3141:            29           1160  org.apache.commons.lang3.JavaVersion
3142:            29           1160  org.cyclops.integrateddynamics.core.item.ItemBlockEnergyContainer$1
3143:             3           1152  [Lbiomesoplenty.api.enums.BOPClimates;
3144:            48           1152  binnie.core.gui.geometry.Area
3145:            24           1152  com.bawnorton.mixinsquared.adjuster.tools.AdjustableInvokerNode
3146:            24           1152  com.bawnorton.mixinsquared.adjuster.tools.AdjustableModifyArgNode
3147:             3           1152  com.brandon3055.draconicevolution.client.model.ModelReactorStabilizerCore
3148:            16           1152  com.google.common.collect.LinkedHashMultimap
3149:             6           1152  com.hbm.items.gear.ArmorModel
3150:            48           1152  com.hbm.render.anim.sedna.BusAnimationSedna
3151:            12           1152  com.hbm.render.model.BlockSpotlightBakedModel
3152:             8           1152  com.hbm.render.model.RBMKRodBakedModel
3153:            36           1152  com.sun.org.apache.xerces.internal.impl.xs.traversers.SmallContainer (java.xml@25.0.4)
3154:             6           1152  com.valkyrieofnight.sg.m_generators.block.BlockGenFluid
3155:             8           1152  com.windanesz.ancientspellcraft.spell.Contingency
3156:            12           1152  com.zzhalex.justdirethings.common.item.ItemSimpleContent
3157:            48           1152  crazypants.enderio.conduits.render.ConduitTexture
3158:            24           1152  crazypants.enderio.machines.machine.teleport.telepad.DialerFacing
3159:             9           1152  de.ellpeck.actuallyadditions.mod.items.base.ItemHoeAA
3160:             9           1152  de.ellpeck.actuallyadditions.mod.items.base.ItemSwordAA
3161:             8           1152  dev.beecube31.crazyae2.common.items.cells.storage.DenseFluidCell
3162:             8           1152  dev.beecube31.crazyae2.common.items.cells.storage.DenseItemCell
3163:            18           1152  forestry.core.blocks.MachinePropertiesTesr
3164:           144           1152  hellfirepvp.astralsorcery.client.gui.journal.page.JournalPageText$DefaultFontRendererGetter
3165:            72           1152  hellfirepvp.astralsorcery.common.data.fragment.KnowledgeFragment$$Lambda/0x00000000238ebe00
3166:            24           1152  javax.vecmath.Matrix3f
3167:            36           1152  kotlin.reflect.jvm.internal.impl.descriptors.annotations.AnnotationDescriptorImpl
3168:            48           1152  lucraft.mods.lucraftcore.superpowers.effects.EffectHUD
3169:            24           1152  mcjty.lib.varia.LogicFacing
3170:            48           1152  mekanism.common.item.ItemBlockEnergyCube$$Lambda/0x00000000231e4400
3171:            24           1152  mekanism.common.tile.prefab.MekanismMachineRecipeProviders$1
3172:            36           1152  net.bdew.lib.computers.TileCommandHandler$Handler
3173:            72           1152  net.minecraft.block.state.pattern.BlockMatcher
3174:            12           1152  net.minecraft.client.model.ModelPig
3175:            12           1152  net.minecraft.client.renderer.entity.layers.LayerEntityOnShoulder
3176:            16           1152  net.minecraft.item.EnumDyeColor
3177:            18           1152  net.minecraftforge.registries.NamespacedWrapper
3178:            12           1152  openmods.config.properties.ConfigPropertyMeta$MultipleValues
3179:            36           1152  org.cyclops.cyclopscore.recipe.custom.component.IngredientAndFluidStackRecipeComponent
3180:            36           1152  sun.awt.SunHints$Value (java.desktop@25.0.4)
3181:            36           1152  thaumcraft.codechicken.lib.vec.Vector3
3182:            18           1152  vazkii.quark.vanity.client.emotes.EmoteTemplate
3183:            11           1144  com.hbm.items.machine.ItemSatChip
3184:            13           1144  com.kamefrede.rpsideas.util.RPSKeybind
3185:            11           1144  hellfirepvp.astralsorcery.common.item.block.ItemBlockCustomName
3186:            11           1144  matteroverdrive.items.includes.MOBaseItem
3187:            11           1144  net.minecraft.item.ItemCloth
3188:            71           1136  jdk.proxy2.$Proxy1 (jdk.proxy2)
3189:            71           1136  openmods.config.game.ConfigurableFeatureManager$FeatureEntry
3190:            47           1128  binnie.extratrees.proxy.ProxyClient$BlockModeStateMapper
3191:            47           1128  sun.security.provider.certpath.X509CertPath (java.base@25.0.4)
3192:            20           1120  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData; (java.base@25.0.4)
3193:            20           1120  WayofTime.bloodmagic.recipe.alchemyTable.AlchemyTablePotionRecipe
3194:             7           1120  binnie.core.machines.BlockMachine
3195:            20           1120  com.fasterxml.jackson.databind.introspect.AnnotatedMethod
3196:            35           1120  com.gildedgames.the_aether.api.accessories.AetherAccessory
3197:             7           1120  com.github.alexthe666.iceandfire.block.BlockDreadBase
3198:             7           1120  com.hbm.blocks.generic.BlockBakeBase
3199:            70           1120  com.hbm.handler.ability.AvailableAbilities
3200:            20           1120  com.rwtema.extrautils2.textures.ConnectedTexture
3201:            28           1120  com.typesafe.config.impl.SimpleConfigObject
3202:             7           1120  com.windanesz.ancientspellcraft.block.BlockCrystalOre
3203:            10           1120  crazypants.enderio.integration.tic.fluids.Metal$1
3204:             7           1120  forestry.arboriculture.blocks.BlockFruitPod
3205:            35           1120  forestry.arboriculture.genetics.Tree
3206:            70           1120  forestry.lepidopterology.genetics.ButterflyGenome
3207:            35           1120  kotlin.reflect.jvm.internal.impl.descriptors.runtime.structure.ReflectJavaPrimitiveType
3208:            70           1120  kotlin.reflect.jvm.internal.impl.resolve.scopes.InnerClassesScopeWrapper
3209:            70           1120  micdoodle8.mods.galacticraft.api.galaxies.CelestialBody$ScalableDistance
3210:            28           1120  net.geforcemods.securitycraft.screen.ScreenHandler$Screens
3211:            35           1120  net.minecraft.block.material.MaterialLiquid
3212:            10           1120  net.minecraft.client.renderer.BufferBuilder
3213:            10           1120  net.tslat.aoa3.item.misc.AuguryEssence
3214:            35           1120  org.spongepowered.asm.util.ClassSignature$TokenHandle
3215:             7           1120  thaumcraft.common.blocks.world.ore.BlockCrystal
3216:             7           1120  vazkii.botania.common.block.decor.quartz.BlockSpecialQuartz
3217:             1           1104  [Lcrazypants.enderio.base.gui.IconEIO;
3218:            46           1104  WayofTime.bloodmagic.meteor.MeteorComponent
3219:            23           1104  com.brandon3055.draconicevolution.api.fusioncrafting.SimpleFusionRecipe
3220:             2           1104  com.github.alexthe666.iceandfire.client.model.ModelHippogryph
3221:             6           1104  divinerpg.objects.blocks.BlockModPortal
3222:            69           1104  gnu.trove.map.hash.TIntObjectHashMap$1
3223:            23           1104  java.lang.reflect.AccessFlag (java.base@25.0.4)
3224:            46           1104  jds.bibliocraft.helpers.ModelCache
3225:            69           1104  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaClassDescriptor$$Lambda$1
3226:            69           1104  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaClassDescriptor$$Lambda$2
3227:            69           1104  kotlin.reflect.jvm.internal.impl.load.java.lazy.descriptors.LazyJavaClassDescriptor$LazyJavaClassTypeConstructor$$Lambda$0
3228:             6           1104  micdoodle8.mods.galacticraft.core.blocks.BlockSpaceGlass
3229:             6           1104  net.geforcemods.securitycraft.blocks.reinforced.ReinforcedFenceGateBlock
3230:             6           1104  net.tslat.aoa3.block.generation.plants.CrysteviaCrystalPlant
3231:            23           1104  org.cyclops.integrateddynamics.api.part.PartRenderPosition
3232:             6           1104  sun.font.FileFontStrike (java.desktop@25.0.4)
3233:             6           1104  vazkii.quark.building.block.stairs.BlockBarkStairs
3234:             3           1096  [Ljava.lang.invoke.LambdaForm; (java.base@25.0.4)
3235:             8           1088  codechicken.lib.vec.Matrix4
3236:             8           1088  com.github.alexthe666.iceandfire.item.ItemModAxe
3237:             8           1088  com.github.alexthe666.iceandfire.item.ItemModPickaxe
3238:             8           1088  com.github.alexthe666.iceandfire.item.ItemModShovel
3239:            34           1088  com.google.common.collect.LinkedListMultimap$KeyList
3240:             8           1088  com.rwtema.extrautils2.backend.model.BoxDoubleSided
3241:            34           1088  kotlin.reflect.jvm.internal.impl.types.SimpleTypeWithAttributes
3242:            34           1088  net.minecraft.world.gen.feature.WorldGenMinable
3243:            17           1088  sun.java2d.loops.DrawGlyphList (java.desktop@25.0.4)
3244:            17           1088  sun.java2d.loops.FillRect (java.desktop@25.0.4)
3245:            45           1080  codechicken.lib.texture.TextureDataHolder
3246:             9           1080  com.gildedgames.the_aether.items.block.ItemAetherSlab
3247:             9           1080  com.github.alexthe666.rats.server.items.ItemGenericFood
3248:            27           1080  com.hbm.tileentity.machine.rbmk.RBMKDials$RBMKKeys
3249:             5           1080  com.rwtema.extrautils2.blocks.BlockSpike
3250:            15           1080  com.zzhalex.justdirethings.common.recipe.custom.GooSpreadDataRecipe
3251:            15           1080  crafttweaker.mc1120.recipes.MCRecipeShapeless
3252:            15           1080  de.ellpeck.actuallyadditions.mod.crafting.RecipeKeepDataShapeless
3253:             9           1080  divinerpg.objects.items.twilight.ItemBossSpawner
3254:             5           1080  epicsquid.mysticallib.block.BlockOreBase
3255:             5           1080  epicsquid.mysticallib.block.BlockStairsBase
3256:            45           1080  java.util.concurrent.ConcurrentHashMap$KeySetView (java.base@25.0.4)
3257:            15           1080  java.util.concurrent.LinkedBlockingQueue (java.base@25.0.4)
3258:            45           1080  jdk.internal.foreign.abi.AbstractLinker$LinkRequest (java.base@25.0.4)
3259:            45           1080  jeresources.api.conditionals.Conditional
3260:            27           1080  joptsimple.OptionSpecBuilder
3261:             9           1080  mekanism.common.item.ItemUpgrade
3262:            45           1080  net.minecraftforge.client.model.ItemLayerModel
3263:            45           1080  openblocks.client.renderer.tileentity.TileEntityTrophyRenderer
3264:            27           1080  vazkii.quark.base.sounds.ModSoundEvent
3265:             9           1080  vibrantjourneys.entities.renderer.models.ModelGhost
3266:            67           1072  jdk.proxy3.$Proxy77 (jdk.proxy3)
3267:            67           1072  org.spongepowered.asm.launch.platform.MainAttributes
3268:             7           1064  [Lappeng.core.features.ItemStackSrc;
3269:            19           1064  binnie.extratrees.liquid.Juice
3270:             7           1064  com.gildedgames.the_aether.blocks.decorative.BlockAetherWall
3271:             7           1064  com.hbm.blocks.generic.BlockDepth
3272:             7           1064  com.mrcrayfish.furniture.blocks.BlockModernSlidingDoor
3273:             7           1064  com.shinoow.abyssalcraft.common.blocks.BlockACBrick
3274:             7           1064  com.tfar.dankstorage.block.DankBlock
3275:            19           1064  java.lang.invoke.SegmentVarHandle (java.base@25.0.4)
3276:            19           1064  mekanism.common.base.IFactory$RecipeType
3277:             7           1064  net.minecraft.block.BlockDoor
3278:             7           1064  net.minecraft.block.BlockFence
3279:             7           1064  net.minecraft.block.BlockOre
3280:             7           1064  net.tslat.aoa3.block.functional.lights.LightBlock
3281:             7           1064  paulevs.betternether.blocks.BlockCincinnasite
3282:            19           1064  twilightforest.world.feature.TFGenCanopyMushroom
3283:             2           1056  [Lcom.luna.ausm.impl.util.MinecraftReflectionCompatBase$MethodLookupEntry;
3284:             2           1056  [Lit.zerono.mods.zerocore.lib.PropertyBlockFacings;
3285:            13           1056  [[[I (java.base@25.0.4)
3286:            44           1056  com.enderio.core.common.vecmath.Vector4f
3287:            12           1056  com.github.alexthe666.iceandfire.enums.EnumDragonArmor
3288:            44           1056  com.hbm.inventory.fluid.trait.FT_Combustible
3289:            12           1056  com.hbm.items.machine.ItemWatzPellet$EnumWatzType
3290:            11           1056  com.hbm.items.special.ItemDrop
3291:            44           1056  com.llamalad7.mixinextras.lib.apache.commons.tuple.ImmutablePair
3292:             6           1056  com.pam.harvestcraft.blocks.blocks.BlockBaseGarden
3293:            33           1056  com.zzhalex.justdirethings.common.util.UpgradeStationComponentProcessor
3294:            12           1056  dev.beecube31.crazyae2.common.registration.definitions.Parts$PartType
3295:            66           1056  java.util.concurrent.atomic.AtomicLongArray (java.base@25.0.4)
3296:            66           1056  jdk.proxy3.$Proxy75 (jdk.proxy3)
3297:            11           1056  lucraft.mods.lucraftcore.materials.integration.MaterialsTiConIntegration$LCMaterial
3298:            44           1056  mekanism.common.item.armor.ItemMekaSuitArmor$$Lambda/0x0000000023222600
3299:            44           1056  mekanism.common.item.armor.ItemMekaSuitArmor$$Lambda/0x0000000023222a00
3300:            22           1056  mekanism.common.item.armor.ItemMekaSuitArmor$1
3301:            22           1056  net.minecraft.util.text.TextFormatting
3302:            22           1056  org.spongepowered.asm.mixin.injection.struct.InjectionInfo$InjectorEntry
3303:             6           1056  org.zeith.thaumicadditions.blocks.BlockAbstractEssentiaJar
3304:             6           1056  ovh.corail.tombstone.block.BlockDecorativeGrave
3305:             6           1056  ovh.corail.tombstone.block.BlockGrave
3306:            44           1056  sun.nio.ch.Util$BufferCache (java.base@25.0.4)
3307:             1           1048  com.shinoow.abyssalcraft.client.model.entity.ModelShubOffspring
3308:            10           1040  aeternal.ecoenergistics.common.item.ItemEcoEnergized
3309:             5           1040  com.brandon3055.brandonscore.lib.ThreadFileDownloader
3310:            26           1040  com.buuz135.industrial.item.infinity.ItemInfinityDrill$InfinityDrillCapabilityProvider$1
3311:            13           1040  com.feed_the_beast.ftblib.client.SidebarButton
3312:            10           1040  com.mrcrayfish.furniture.items.ItemBlockColored
3313:            10           1040  com.pam.harvestcraft.item.items.ItemPamCakeFood
3314:            65           1040  com.shinoow.abyssalcraft.api.necronomicon.condition.EntityCondition
3315:            26           1040  com.zzhalex.justdirethings.capability.item.StackItemInventoryHandler
3316:             5           1040  crazypants.enderio.base.machine.base.block.BlockMachineExtension
3317:            26           1040  de.ellpeck.actuallyadditions.mod.items.metalists.TheMiscItems
3318:            13           1040  java.lang.invoke.IndirectVarHandle (java.base@25.0.4)
3319:            65           1040  jdk.internal.module.SystemModuleFinders$2 (java.base@25.0.4)
3320:            10           1040  net.tslat.aoa3.item.misc.FrameItem
3321:            10           1040  sun.invoke.util.Wrapper (java.base@25.0.4)
3322:            43           1032  com.zzhalex.justdirethings.common.recipe.custom.JDTBlockStateSpec
3323:            43           1032  forestry.apiculture.flowers.Flower
3324:            43           1032  jeresources.api.distributions.DistributionSquare
3325:            43           1032  lucraft.mods.lucraftcore.util.items.ItemBaseEnergyStorage$EnergyItemCapabilityProvider
3326:            43           1032  mekanism.api.infuse.InfuseObject
3327:            43           1032  net.minecraft.world.gen.feature.WorldGenLakes
3328:             2           1024  [Lappeng.items.materials.MaterialType;
3329:            32           1024  appeng.core.features.BlockDefinition
3330:            16           1024  codechicken.lib.colour.EnumColour
3331:            64           1024  com.fasterxml.jackson.databind.introspect.AnnotationMap
3332:             8           1024  crazypants.enderio.base.item.darksteel.ItemDarkSteelArmor
3333:            32           1024  forestry.arboriculture.genetics.TreeBranchDefinition
3334:            32           1024  forestry.core.network.PacketIdClient
3335:            16           1024  hellfirepvp.astralsorcery.client.util.resource.TextureSubQuery
3336:            32           1024  hellfirepvp.astralsorcery.common.constellation.starmap.ConstellationMapEffectRegistry$EnchantmentMapEffect
3337:            32           1024  io.netty.buffer.AdaptivePoolingAllocator$SizeClassChunkController
3338:            32           1024  java.security.Provider$EngineDescription (java.base@25.0.4)
3339:            16           1024  java.util.Collections$SingletonMap (java.base@25.0.4)
3340:            32           1024  java.util.Stack (java.base@25.0.4)
3341:            64           1024  jdk.jfr.internal.periodic.LookupKey (jdk.jfr@25.0.4)
3342:            64           1024  jdk.proxy3.$Proxy28 (jdk.proxy3)
3343:            64           1024  kotlin.reflect.jvm.internal.DescriptorKProperty$Setter$$Lambda$0
3344:            32           1024  kotlin.reflect.jvm.internal.impl.descriptors.impl.AbstractTypeParameterDescriptor$1
3345:            64           1024  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedMemberScope$$Lambda$0
3346:            64           1024  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedMemberScope$$Lambda$1
3347:            64           1024  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedMemberScope$OptimizedImplementation$$Lambda$0
3348:            64           1024  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedMemberScope$OptimizedImplementation$$Lambda$1
3349:            64           1024  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedMemberScope$OptimizedImplementation$$Lambda$2
3350:             1           1024  mekanism.common.config.GeneralConfig
3351:            16           1024  micdoodle8.mods.galacticraft.core.blocks.BlockEnclosed$EnumEnclosedBlockType
3352:             1           1024  net.minecraft.entity.passive.EntityChicken
3353:            16           1024  net.tslat.aoa3.client.render.entities.AoAFlyingMeleeMobRenderer
3354:             1           1024  net.tslat.aoa3.entity.minions.EntityAlluricorn
3355:             1           1024  net.tslat.aoa3.entity.minions.EntityBlissard
3356:             1           1024  net.tslat.aoa3.entity.minions.EntityCompeer
3357:             1           1024  net.tslat.aoa3.entity.minions.EntityConstructOfServility
3358:             1           1024  net.tslat.aoa3.entity.minions.EntityCorby
3359:             1           1024  net.tslat.aoa3.entity.minions.EntityCraggy
3360:             1           1024  net.tslat.aoa3.entity.minions.EntityDraggy
3361:             1           1024  net.tslat.aoa3.entity.minions.EntityEnderCarrier
3362:             1           1024  net.tslat.aoa3.entity.minions.EntityGnawer
3363:             1           1024  net.tslat.aoa3.entity.minions.EntityGoofer
3364:             1           1024  net.tslat.aoa3.entity.minions.EntityHealingGolem
3365:             1           1024  net.tslat.aoa3.entity.minions.EntityHellquin
3366:             1           1024  net.tslat.aoa3.entity.minions.EntityHiveSoldier
3367:             1           1024  net.tslat.aoa3.entity.minions.EntityHorntail
3368:             1           1024  net.tslat.aoa3.entity.minions.EntityMechaCyclops
3369:             1           1024  net.tslat.aoa3.entity.minions.EntityMechaSkellox
3370:             1           1024  net.tslat.aoa3.entity.minions.EntityOrbling
3371:             1           1024  net.tslat.aoa3.entity.minions.EntityPenguin
3372:             1           1024  net.tslat.aoa3.entity.minions.EntityPlateosaur
3373:             1           1024  net.tslat.aoa3.entity.minions.EntityRammerhorn
3374:             1           1024  net.tslat.aoa3.entity.minions.EntityRosid
3375:             1           1024  net.tslat.aoa3.entity.minions.EntityShaddy
3376:             1           1024  net.tslat.aoa3.entity.minions.EntityShadowStalker
3377:             1           1024  net.tslat.aoa3.entity.minions.EntitySpikeback
3378:             1           1024  net.tslat.aoa3.entity.minions.EntitySpraggy
3379:             1           1024  net.tslat.aoa3.entity.minions.EntityWaggy
3380:            16           1024  ovh.corail.tombstone.recipe.DisableableShapelessRecipe
3381:            16           1024  sun.java2d.loops.DrawLine (java.desktop@25.0.4)
3382:            16           1024  sun.java2d.loops.DrawPath (java.desktop@25.0.4)
3383:            16           1024  sun.java2d.loops.DrawPolygons (java.desktop@25.0.4)
3384:            16           1024  sun.java2d.loops.DrawRect (java.desktop@25.0.4)
3385:            16           1024  sun.java2d.loops.FillPath (java.desktop@25.0.4)
3386:            16           1024  sun.java2d.loops.FillSpans (java.desktop@25.0.4)
3387:            32           1024  xol.lostinfinity.item.classify.ISwitchModels$1
3388:             1           1016  epicsquid.mysticalworld.entity.EntityFox
3389:             1           1016  net.minecraft.entity.boss.EntityWither
3390:             1           1016  net.tslat.aoa3.entity.boss.nethengeicwither.EntityNethengeicWither
3391:             1           1016  net.tslat.aoa3.entity.boss.shadowlord.EntityShadowlord
3392:             1           1016  net.tslat.aoa3.entity.passive.EntityMeganeuropsis
3393:             1           1016  net.tslat.aoa3.entity.passive.EntityShik
3394:             3           1008  [Lbinnie.extratrees.wood.EnumETLog;
3395:            40           1008  [Lkotlin.reflect.jvm.internal.impl.descriptors.TypeParameterDescriptor;
3396:             9           1008  al132.alchemistry.items.TooltipItemBlock
3397:             6           1008  binnie.extratrees.blocks.wood.BlockETFence$1
3398:             6           1008  binnie.extratrees.blocks.wood.BlockETPlank$1
3399:             9           1008  cofh.core.block.ItemBlockCore
3400:            21           1008  com.fasterxml.jackson.databind.introspect.AnnotatedParameter
3401:            21           1008  com.hbm.items.machine.ItemCassette$TrackType
3402:            18           1008  com.hbm.items.special.ItemHolotapeImage$EnumHoloImage
3403:             7           1008  com.hbm.items.special.ItemSimpleConsumable
3404:            14           1008  com.meteor.extrabotany.common.lexicon.DreamAdvancementEntry
3405:            42           1008  com.rwtema.careerbees.bees.CareerBeeEntry$$Lambda/0x000000001fe1bc00
3406:             9           1008  com.windanesz.ancientspellcraft.item.ItemGlyphAuraArtefact
3407:            42           1008  com.zzhalex.justdirethings.common.item.equipment.EquipmentItemSupport$AbilityProfile
3408:             6           1008  de.ellpeck.actuallyadditions.mod.blocks.BlockCrystalCluster
3409:             6           1008  de.ellpeck.actuallyadditions.mod.blocks.BlockLaserRelay
3410:             6           1008  de.ellpeck.actuallyadditions.mod.blocks.BlockPhantom
3411:             9           1008  de.ellpeck.actuallyadditions.mod.items.ItemDrillUpgrade
3412:            21           1008  de.keksuccino.fancymenu.menu.button.buttonactions.LegacyButtonActions$1
3413:             1           1008  epicsquid.mysticalworld.entity.EntityBeetle
3414:             1           1008  epicsquid.mysticalworld.entity.EntityFrog
3415:             1           1008  epicsquid.mysticalworld.entity.EntityLavaCat
3416:             6           1008  micdoodle8.mods.galacticraft.core.blocks.BlockStairsGC
3417:            63           1008  net.bdew.lib.recipes.StackMacro
3418:             6           1008  net.tslat.aoa3.block.functional.utility.CrystalCreator
3419:             1           1008  net.tslat.aoa3.entity.animals.EntityCoratee
3420:             1           1008  net.tslat.aoa3.entity.animals.EntityCreepCow
3421:             1           1008  net.tslat.aoa3.entity.animals.EntityElkanyne
3422:             1           1008  net.tslat.aoa3.entity.animals.EntityHalycon
3423:             1           1008  net.tslat.aoa3.entity.passive.EntityPeppermintSnail
3424:             1           1008  net.tslat.aoa3.entity.passive.EntitySpearmintSnail
